time,x,y,s2_ndvi
2022-06-06 00:00:00+00:00,628510.0,4218350.0,0.35847285
2022-06-06 00:00:00+00:00,628690.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628690.0,4218930.0,0.424581
2022-06-06 00:00:00+00:00,628510.0,4218370.0,0.3690571
2022-06-06 00:00:00+00:00,628690.0,4218910.0,0.41598696
2022-06-06 00:00:00+00:00,628690.0,4218890.0,0.4144723
2022-06-06 00:00:00+00:00,628690.0,4218870.0,0.42109668
2022-06-06 00:00:00+00:00,628510.0,4218390.0,0.3716413
2022-06-06 00:00:00+00:00,628690.0,4218850.0,0.4191208
2022-06-06 00:00:00+00:00,628690.0,4218830.0,0.41632566
2022-06-06 00:00:00+00:00,628690.0,4218810.0,0.42124543
2022-06-06 00:00:00+00:00,628510.0,4218410.0,0.37385622
2022-06-06 00:00:00+00:00,628690.0,4218790.0,0.42257443
2022-06-06 00:00:00+00:00,628690.0,4218770.0,0.43130583
2022-06-06 00:00:00+00:00,628510.0,4218430.0,0.3760317
2022-06-06 00:00:00+00:00,628690.0,4218750.0,0.4313518
2022-06-06 00:00:00+00:00,628690.0,4218730.0,0.43354565
2022-06-06 00:00:00+00:00,628690.0,4218710.0,0.41907153
2022-06-06 00:00:00+00:00,628510.0,4218450.0,0.38217095
2022-06-06 00:00:00+00:00,628690.0,4218690.0,0.41861436
2022-06-06 00:00:00+00:00,628690.0,4218670.0,0.4099392
2022-06-06 00:00:00+00:00,628670.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628510.0,4218310.0,0.33645737
2022-06-06 00:00:00+00:00,628670.0,4218930.0,0.43004155
2022-06-06 00:00:00+00:00,628670.0,4218910.0,0.42613983
2022-06-06 00:00:00+00:00,628670.0,4218450.0,0.40438172
2022-06-06 00:00:00+00:00,628670.0,4218430.0,0.4051488
2022-06-06 00:00:00+00:00,628670.0,4218410.0,0.39469913
2022-06-06 00:00:00+00:00,628510.0,4218850.0,0.43474033
2022-06-06 00:00:00+00:00,628670.0,4218390.0,0.38020742
2022-06-06 00:00:00+00:00,628670.0,4218370.0,0.37368512
2022-06-06 00:00:00+00:00,628670.0,4218350.0,0.37067488
2022-06-06 00:00:00+00:00,628510.0,4218870.0,0.4284617
2022-06-06 00:00:00+00:00,628670.0,4218330.0,0.40924656
2022-06-06 00:00:00+00:00,628670.0,4218310.0,0.49708524
2022-06-06 00:00:00+00:00,628510.0,4218890.0,NA
2022-06-06 00:00:00+00:00,628670.0,4218290.0,NA
2022-06-06 00:00:00+00:00,628510.0,4218830.0,0.43331358
2022-06-06 00:00:00+00:00,628670.0,4218270.0,NA
2022-06-06 00:00:00+00:00,628510.0,4218910.0,NA
2022-06-06 00:00:00+00:00,628650.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628650.0,4218930.0,NA
2022-06-06 00:00:00+00:00,628510.0,4218930.0,NA
2022-06-06 00:00:00+00:00,628650.0,4218910.0,0.4222576
2022-06-06 00:00:00+00:00,628650.0,4218890.0,0.41462433
2022-06-06 00:00:00+00:00,628650.0,4218870.0,0.42073417
2022-06-06 00:00:00+00:00,628510.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628650.0,4218850.0,0.4293183
2022-06-06 00:00:00+00:00,628650.0,4218830.0,0.4229601
2022-06-06 00:00:00+00:00,628750.0,4218910.0,0.41845712
2022-06-06 00:00:00+00:00,628530.0,4218250.0,0.35560626
2022-06-06 00:00:00+00:00,628670.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628670.0,4218470.0,0.41189975
2022-06-06 00:00:00+00:00,628670.0,4218490.0,0.40778407
2022-06-06 00:00:00+00:00,628510.0,4218810.0,0.42449465
2022-06-06 00:00:00+00:00,628670.0,4218890.0,0.41815937
2022-06-06 00:00:00+00:00,628670.0,4218870.0,0.42396027
2022-06-06 00:00:00+00:00,628510.0,4218670.0,0.40011212
2022-06-06 00:00:00+00:00,628670.0,4218850.0,0.43453982
2022-06-06 00:00:00+00:00,628670.0,4218830.0,0.4358122
2022-06-06 00:00:00+00:00,628510.0,4218690.0,0.39222348
2022-06-06 00:00:00+00:00,628670.0,4218810.0,0.43227425
2022-06-06 00:00:00+00:00,628670.0,4218790.0,0.4251522
2022-06-06 00:00:00+00:00,628670.0,4218770.0,0.43621656
2022-06-06 00:00:00+00:00,628510.0,4218710.0,0.3908046
2022-06-06 00:00:00+00:00,628670.0,4218750.0,0.43871894
2022-06-06 00:00:00+00:00,628670.0,4218730.0,0.42816034
2022-06-06 00:00:00+00:00,628670.0,4218710.0,0.42539617
2022-06-06 00:00:00+00:00,628510.0,4218730.0,0.39418447
2022-06-06 00:00:00+00:00,628670.0,4218690.0,0.43382502
2022-06-06 00:00:00+00:00,628670.0,4218670.0,0.4335144
2022-06-06 00:00:00+00:00,628510.0,4218750.0,0.3951784
2022-06-06 00:00:00+00:00,628670.0,4218650.0,0.42375633
2022-06-06 00:00:00+00:00,628670.0,4218630.0,0.4126695
2022-06-06 00:00:00+00:00,628670.0,4218610.0,0.41029263
2022-06-06 00:00:00+00:00,628510.0,4218770.0,0.41058823
2022-06-06 00:00:00+00:00,628670.0,4218590.0,0.40298507
2022-06-06 00:00:00+00:00,628670.0,4218570.0,0.3934733
2022-06-06 00:00:00+00:00,628510.0,4218790.0,0.41204438
2022-06-06 00:00:00+00:00,628670.0,4218550.0,0.39271754
2022-06-06 00:00:00+00:00,628670.0,4218530.0,0.4002433
2022-06-06 00:00:00+00:00,628670.0,4218510.0,0.39587918
2022-06-06 00:00:00+00:00,628510.0,4218650.0,0.39737335
2022-06-06 00:00:00+00:00,628650.0,4218810.0,0.42839706
2022-06-06 00:00:00+00:00,628710.0,4218350.0,0.37157804
2022-06-06 00:00:00+00:00,628710.0,4218390.0,0.37670627
2022-06-06 00:00:00+00:00,628730.0,4218890.0,0.41649568
2022-06-06 00:00:00+00:00,628490.0,4218530.0,0.37531397
2022-06-06 00:00:00+00:00,628730.0,4218870.0,0.42379183
2022-06-06 00:00:00+00:00,628730.0,4218850.0,0.42715642
2022-06-06 00:00:00+00:00,628490.0,4218550.0,0.37696052
2022-06-06 00:00:00+00:00,628730.0,4218830.0,0.42334566
2022-06-06 00:00:00+00:00,628730.0,4218810.0,0.42916667
2022-06-06 00:00:00+00:00,628730.0,4218790.0,0.43058726
2022-06-06 00:00:00+00:00,628490.0,4218570.0,0.3889991
2022-06-06 00:00:00+00:00,628730.0,4218770.0,0.429458
2022-06-06 00:00:00+00:00,628730.0,4218750.0,0.42851207
2022-06-06 00:00:00+00:00,628490.0,4218590.0,0.3915103
2022-06-06 00:00:00+00:00,628730.0,4218910.0,0.41853818
2022-06-06 00:00:00+00:00,628730.0,4218730.0,0.43226072
2022-06-06 00:00:00+00:00,628730.0,4218690.0,0.41683695
2022-06-06 00:00:00+00:00,628490.0,4218610.0,0.38639653
2022-06-06 00:00:00+00:00,628730.0,4218670.0,0.41370088
2022-06-06 00:00:00+00:00,628730.0,4218650.0,0.42413723
2022-06-06 00:00:00+00:00,628490.0,4218630.0,0.39300448
2022-06-06 00:00:00+00:00,628730.0,4218630.0,0.42063653
2022-06-06 00:00:00+00:00,628730.0,4218610.0,0.41401792
2022-06-06 00:00:00+00:00,628730.0,4218590.0,0.39418915
2022-06-06 00:00:00+00:00,628490.0,4218650.0,0.39746377
2022-06-06 00:00:00+00:00,628730.0,4218570.0,0.40392968
2022-06-06 00:00:00+00:00,628730.0,4218550.0,0.40176556
2022-06-06 00:00:00+00:00,628490.0,4218670.0,0.3892544
2022-06-06 00:00:00+00:00,628730.0,4218710.0,0.42273098
2022-06-06 00:00:00+00:00,628730.0,4218930.0,0.43684635
2022-06-06 00:00:00+00:00,628490.0,4218510.0,0.39034778
2022-06-06 00:00:00+00:00,628730.0,4218950.0,0.45000982
2022-06-06 00:00:00+00:00,628750.0,4218630.0,0.42318606
2022-06-06 00:00:00+00:00,628750.0,4218610.0,0.41649652
2022-06-06 00:00:00+00:00,628750.0,4218590.0,0.41915926
2022-06-06 00:00:00+00:00,628490.0,4218370.0,0.38379943
2022-06-06 00:00:00+00:00,628750.0,4218570.0,0.42113754
2022-06-06 00:00:00+00:00,628750.0,4218550.0,0.41967872
2022-06-06 00:00:00+00:00,628750.0,4218530.0,0.42677993
2022-06-06 00:00:00+00:00,628490.0,4218390.0,0.38431627
2022-06-06 00:00:00+00:00,628750.0,4218510.0,0.41982272
2022-06-06 00:00:00+00:00,628750.0,4218490.0,0.42738262
2022-06-06 00:00:00+00:00,628490.0,4218410.0,0.3857072
2022-06-06 00:00:00+00:00,628750.0,4218470.0,0.42901176
2022-06-06 00:00:00+00:00,628750.0,4218450.0,0.42212188
2022-06-06 00:00:00+00:00,628750.0,4218430.0,0.3983297
2022-06-06 00:00:00+00:00,628490.0,4218430.0,0.39401037
2022-06-06 00:00:00+00:00,628750.0,4218410.0,0.3835113
2022-06-06 00:00:00+00:00,628750.0,4218390.0,0.38618577
2022-06-06 00:00:00+00:00,628490.0,4218450.0,0.40057638
2022-06-06 00:00:00+00:00,628750.0,4218370.0,0.38471964
2022-06-06 00:00:00+00:00,628750.0,4218350.0,0.38895416
2022-06-06 00:00:00+00:00,628750.0,4218330.0,0.47087377
2022-06-06 00:00:00+00:00,628490.0,4218470.0,0.4049387
2022-06-06 00:00:00+00:00,628750.0,4218310.0,NA
2022-06-06 00:00:00+00:00,628750.0,4218290.0,NA
2022-06-06 00:00:00+00:00,628490.0,4218490.0,0.40395284
2022-06-06 00:00:00+00:00,628750.0,4218270.0,NA
2022-06-06 00:00:00+00:00,628750.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628730.0,4218530.0,0.4097699
2022-06-06 00:00:00+00:00,628710.0,4218370.0,0.3592573
2022-06-06 00:00:00+00:00,628730.0,4218510.0,0.41190475
2022-06-06 00:00:00+00:00,628490.0,4218690.0,0.38655925
2022-06-06 00:00:00+00:00,628710.0,4218750.0,0.4254823
2022-06-06 00:00:00+00:00,628490.0,4218870.0,NA
2022-06-06 00:00:00+00:00,628710.0,4218730.0,0.42355677
2022-06-06 00:00:00+00:00,628710.0,4218710.0,0.42095238
2022-06-06 00:00:00+00:00,628710.0,4218690.0,0.41148734
2022-06-06 00:00:00+00:00,628490.0,4218890.0,NA
2022-06-06 00:00:00+00:00,628710.0,4218670.0,0.40265867
2022-06-06 00:00:00+00:00,628710.0,4218650.0,0.4039932
2022-06-06 00:00:00+00:00,628490.0,4218910.0,NA
2022-06-06 00:00:00+00:00,628710.0,4218630.0,0.39436322
2022-06-06 00:00:00+00:00,628710.0,4218610.0,0.38841566
2022-06-06 00:00:00+00:00,628710.0,4218590.0,0.37043405
2022-06-06 00:00:00+00:00,628710.0,4218770.0,0.42392468
2022-06-06 00:00:00+00:00,628490.0,4218930.0,NA
2022-06-06 00:00:00+00:00,628710.0,4218550.0,0.37136796
2022-06-06 00:00:00+00:00,628490.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628710.0,4218530.0,0.37896493
2022-06-06 00:00:00+00:00,628710.0,4218510.0,0.37836733
2022-06-06 00:00:00+00:00,628510.0,4218250.0,0.36636204
2022-06-06 00:00:00+00:00,628710.0,4218490.0,0.3868584
2022-06-06 00:00:00+00:00,628710.0,4218470.0,0.41077045
2022-06-06 00:00:00+00:00,628710.0,4218450.0,0.4121517
2022-06-06 00:00:00+00:00,628510.0,4218270.0,0.36269677
2022-06-06 00:00:00+00:00,628710.0,4218430.0,0.4001871
2022-06-06 00:00:00+00:00,628710.0,4218410.0,0.39100596
2022-06-06 00:00:00+00:00,628510.0,4218290.0,0.34874213
2022-06-06 00:00:00+00:00,628710.0,4218570.0,0.36627284
2022-06-06 00:00:00+00:00,628490.0,4218850.0,0.4459688
2022-06-06 00:00:00+00:00,628750.0,4218890.0,0.41687143
2022-06-06 00:00:00+00:00,628710.0,4218790.0,0.41724136
2022-06-06 00:00:00+00:00,628730.0,4218470.0,0.42756873
2022-06-06 00:00:00+00:00,628730.0,4218450.0,0.43727255
2022-06-06 00:00:00+00:00,628730.0,4218430.0,0.42179745
2022-06-06 00:00:00+00:00,628490.0,4218710.0,0.39252165
2022-06-06 00:00:00+00:00,628730.0,4218410.0,0.3997505
2022-06-06 00:00:00+00:00,628730.0,4218390.0,0.38209954
2022-06-06 00:00:00+00:00,628490.0,4218730.0,0.4014463
2022-06-06 00:00:00+00:00,628730.0,4218370.0,0.36527154
2022-06-06 00:00:00+00:00,628730.0,4218350.0,0.37485072
2022-06-06 00:00:00+00:00,628730.0,4218330.0,0.45217532
2022-06-06 00:00:00+00:00,628490.0,4218750.0,0.4040725
2022-06-06 00:00:00+00:00,628730.0,4218310.0,NA
2022-06-06 00:00:00+00:00,628730.0,4218290.0,NA
2022-06-06 00:00:00+00:00,628490.0,4218770.0,0.40580255
2022-06-06 00:00:00+00:00,628730.0,4218270.0,NA
2022-06-06 00:00:00+00:00,628730.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628710.0,4218950.0,0.4275506
2022-06-06 00:00:00+00:00,628490.0,4218790.0,0.41865757
2022-06-06 00:00:00+00:00,628710.0,4218930.0,0.4248
2022-06-06 00:00:00+00:00,628710.0,4218910.0,0.42653644
2022-06-06 00:00:00+00:00,628490.0,4218810.0,0.43487355
2022-06-06 00:00:00+00:00,628710.0,4218890.0,0.42434818
2022-06-06 00:00:00+00:00,628710.0,4218870.0,0.41963726
2022-06-06 00:00:00+00:00,628710.0,4218850.0,0.41936842
2022-06-06 00:00:00+00:00,628490.0,4218830.0,0.4332185
2022-06-06 00:00:00+00:00,628710.0,4218830.0,0.42682412
2022-06-06 00:00:00+00:00,628710.0,4218810.0,0.42339656
2022-06-06 00:00:00+00:00,628730.0,4218490.0,0.4171586
2022-06-06 00:00:00+00:00,628650.0,4218790.0,0.43047428
2022-06-06 00:00:00+00:00,628650.0,4218770.0,0.43029815
2022-06-06 00:00:00+00:00,628530.0,4218270.0,0.3551387
2022-06-06 00:00:00+00:00,628590.0,4218730.0,0.41938144
2022-06-06 00:00:00+00:00,628590.0,4218710.0,0.42609772
2022-06-06 00:00:00+00:00,628550.0,4218430.0,0.39514497
2022-06-06 00:00:00+00:00,628590.0,4218690.0,0.4280366
2022-06-06 00:00:00+00:00,628590.0,4218670.0,0.4208782
2022-06-06 00:00:00+00:00,628550.0,4218450.0,0.39128944
2022-06-06 00:00:00+00:00,628590.0,4218650.0,0.43257156
2022-06-06 00:00:00+00:00,628590.0,4218630.0,0.42961907
2022-06-06 00:00:00+00:00,628590.0,4218610.0,0.4262659
2022-06-06 00:00:00+00:00,628550.0,4218470.0,0.40231875
2022-06-06 00:00:00+00:00,628590.0,4218590.0,0.42237398
2022-06-06 00:00:00+00:00,628590.0,4218570.0,0.42169642
2022-06-06 00:00:00+00:00,628590.0,4218750.0,0.42335317
2022-06-06 00:00:00+00:00,628550.0,4218490.0,0.4070405
2022-06-06 00:00:00+00:00,628590.0,4218530.0,0.42362887
2022-06-06 00:00:00+00:00,628590.0,4218510.0,0.4238068
2022-06-06 00:00:00+00:00,628550.0,4218510.0,0.41361067
2022-06-06 00:00:00+00:00,628590.0,4218490.0,0.4173258
2022-06-06 00:00:00+00:00,628590.0,4218470.0,0.40979382
2022-06-06 00:00:00+00:00,628550.0,4218530.0,0.41815478
2022-06-06 00:00:00+00:00,628590.0,4218450.0,0.40110973
2022-06-06 00:00:00+00:00,628590.0,4218430.0,0.3853403
2022-06-06 00:00:00+00:00,628590.0,4218410.0,0.37885237
2022-06-06 00:00:00+00:00,628550.0,4218550.0,0.41384557
2022-06-06 00:00:00+00:00,628590.0,4218390.0,0.3760641
2022-06-06 00:00:00+00:00,628590.0,4218370.0,0.3863032
2022-06-06 00:00:00+00:00,628590.0,4218550.0,0.41766587
2022-06-06 00:00:00+00:00,628550.0,4218410.0,0.38136852
2022-06-06 00:00:00+00:00,628590.0,4218770.0,0.42728207
2022-06-06 00:00:00+00:00,628590.0,4218790.0,0.42212188
2022-06-06 00:00:00+00:00,628550.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628610.0,4218430.0,0.38799784
2022-06-06 00:00:00+00:00,628610.0,4218410.0,0.38170904
2022-06-06 00:00:00+00:00,628550.0,4218270.0,0.37814313
2022-06-06 00:00:00+00:00,628610.0,4218390.0,0.3843508
2022-06-06 00:00:00+00:00,628610.0,4218370.0,0.39561746
2022-06-06 00:00:00+00:00,628610.0,4218350.0,0.39539507
2022-06-06 00:00:00+00:00,628550.0,4218290.0,0.3731535
2022-06-06 00:00:00+00:00,628610.0,4218330.0,0.3781842
2022-06-06 00:00:00+00:00,628610.0,4218310.0,0.38631493
2022-06-06 00:00:00+00:00,628550.0,4218310.0,0.36382338
2022-06-06 00:00:00+00:00,628610.0,4218290.0,0.39671594
2022-06-06 00:00:00+00:00,628610.0,4218270.0,NA
2022-06-06 00:00:00+00:00,628610.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628550.0,4218330.0,0.36711642
2022-06-06 00:00:00+00:00,628590.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628590.0,4218930.0,NA
2022-06-06 00:00:00+00:00,628590.0,4218910.0,NA
2022-06-06 00:00:00+00:00,628550.0,4218350.0,0.36774194
2022-06-06 00:00:00+00:00,628590.0,4218890.0,0.4434887
2022-06-06 00:00:00+00:00,628590.0,4218870.0,0.426631
2022-06-06 00:00:00+00:00,628550.0,4218370.0,0.37151015
2022-06-06 00:00:00+00:00,628590.0,4218850.0,0.4192086
2022-06-06 00:00:00+00:00,628750.0,4218930.0,0.43071312
2022-06-06 00:00:00+00:00,628590.0,4218830.0,0.43057272
2022-06-06 00:00:00+00:00,628590.0,4218810.0,0.4234568
2022-06-06 00:00:00+00:00,628550.0,4218390.0,0.3713917
2022-06-06 00:00:00+00:00,628550.0,4218570.0,0.4059291
2022-06-06 00:00:00+00:00,628610.0,4218450.0,0.39848793
2022-06-06 00:00:00+00:00,628590.0,4218350.0,0.39303806
2022-06-06 00:00:00+00:00,628590.0,4218310.0,0.37971392
2022-06-06 00:00:00+00:00,628570.0,4218570.0,0.43897218
2022-06-06 00:00:00+00:00,628550.0,4218770.0,0.4411644
2022-06-06 00:00:00+00:00,628570.0,4218550.0,0.4349981
2022-06-06 00:00:00+00:00,628570.0,4218530.0,0.4342976
2022-06-06 00:00:00+00:00,628550.0,4218790.0,0.44783506
2022-06-06 00:00:00+00:00,628570.0,4218510.0,0.43150812
2022-06-06 00:00:00+00:00,628570.0,4218490.0,0.42075506
2022-06-06 00:00:00+00:00,628570.0,4218470.0,0.4131054
2022-06-06 00:00:00+00:00,628550.0,4218810.0,0.44588745
2022-06-06 00:00:00+00:00,628570.0,4218450.0,0.39360604
2022-06-06 00:00:00+00:00,628570.0,4218430.0,0.38629493
2022-06-06 00:00:00+00:00,628550.0,4218830.0,0.4566379
2022-06-06 00:00:00+00:00,628570.0,4218590.0,0.44636542
2022-06-06 00:00:00+00:00,628570.0,4218410.0,0.38003966
2022-06-06 00:00:00+00:00,628570.0,4218370.0,0.3872589
2022-06-06 00:00:00+00:00,628550.0,4218850.0,0.45072433
2022-06-06 00:00:00+00:00,628570.0,4218350.0,0.3824046
2022-06-06 00:00:00+00:00,628570.0,4218330.0,0.38114884
2022-06-06 00:00:00+00:00,628550.0,4218870.0,0.4505361
2022-06-06 00:00:00+00:00,628570.0,4218310.0,0.37621397
2022-06-06 00:00:00+00:00,628570.0,4218290.0,0.38301283
2022-06-06 00:00:00+00:00,628570.0,4218270.0,0.39967427
2022-06-06 00:00:00+00:00,628550.0,4218890.0,NA
2022-06-06 00:00:00+00:00,628570.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628550.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628550.0,4218910.0,NA
2022-06-06 00:00:00+00:00,628570.0,4218390.0,0.37793618
2022-06-06 00:00:00+00:00,628570.0,4218610.0,0.44726986
2022-06-06 00:00:00+00:00,628550.0,4218750.0,0.44769704
2022-06-06 00:00:00+00:00,628570.0,4218630.0,0.43250248
2022-06-06 00:00:00+00:00,628550.0,4218590.0,0.40602243
2022-06-06 00:00:00+00:00,628590.0,4218290.0,0.37967214
2022-06-06 00:00:00+00:00,628590.0,4218270.0,0.4078176
2022-06-06 00:00:00+00:00,628550.0,4218610.0,0.41406876
2022-06-06 00:00:00+00:00,628590.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628570.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628570.0,4218930.0,NA
2022-06-06 00:00:00+00:00,628550.0,4218630.0,0.4142886
2022-06-06 00:00:00+00:00,628570.0,4218910.0,NA
2022-06-06 00:00:00+00:00,628570.0,4218890.0,0.4464
2022-06-06 00:00:00+00:00,628550.0,4218650.0,0.41525942
2022-06-06 00:00:00+00:00,628570.0,4218870.0,0.45611158
2022-06-06 00:00:00+00:00,628570.0,4218850.0,0.4456836
2022-06-06 00:00:00+00:00,628570.0,4218830.0,0.44478846
2022-06-06 00:00:00+00:00,628550.0,4218670.0,0.4123184
2022-06-06 00:00:00+00:00,628570.0,4218810.0,0.43921003
2022-06-06 00:00:00+00:00,628570.0,4218790.0,0.4434426
2022-06-06 00:00:00+00:00,628550.0,4218690.0,0.41745186
2022-06-06 00:00:00+00:00,628570.0,4218770.0,0.4375
2022-06-06 00:00:00+00:00,628570.0,4218750.0,0.43922934
2022-06-06 00:00:00+00:00,628570.0,4218730.0,0.4340086
2022-06-06 00:00:00+00:00,628550.0,4218710.0,0.42973357
2022-06-06 00:00:00+00:00,628570.0,4218710.0,0.44410506
2022-06-06 00:00:00+00:00,628570.0,4218690.0,0.43978846
2022-06-06 00:00:00+00:00,628550.0,4218730.0,0.4445575
2022-06-06 00:00:00+00:00,628570.0,4218670.0,0.42827994
2022-06-06 00:00:00+00:00,628570.0,4218650.0,0.42845595
2022-06-06 00:00:00+00:00,628590.0,4218330.0,0.38498947
2022-06-06 00:00:00+00:00,628610.0,4218470.0,0.4106371
2022-06-06 00:00:00+00:00,628610.0,4218490.0,0.40934435
2022-06-06 00:00:00+00:00,628530.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628650.0,4218310.0,0.44680852
2022-06-06 00:00:00+00:00,628650.0,4218290.0,NA
2022-06-06 00:00:00+00:00,628530.0,4218470.0,0.37570092
2022-06-06 00:00:00+00:00,628650.0,4218270.0,NA
2022-06-06 00:00:00+00:00,628650.0,4218250.0,NA
2022-06-06 00:00:00+00:00,628630.0,4218950.0,NA
2022-06-06 00:00:00+00:00,628530.0,4218490.0,0.37110385
2022-06-06 00:00:00+00:00,628630.0,4218930.0,NA
2022-06-06 00:00:00+00:00,628630.0,4218910.0,0.44564795
2022-06-06 00:00:00+00:00,628530.0,4218510.0,0.37041628
2022-06-06 00:00:00+00:00,628630.0,4218890.0,0.43546817
2022-06-06 00:00:00+00:00,628630.0,4218870.0,0.42806464
2022-06-06 00:00:00+00:00,628530.0,4218450.0,0.3764064
2022-06-06 00:00:00+00:00,628630.0,4218850.0,0.42783812
2022-06-06 00:00:00+00:00,628630.0,4218830.0,0.43164608
2022-06-06 00:00:00+00:00,628630.0,4218810.0,0.41829935
2022-06-06 00:00:00+00:00,628530.0,4218550.0,0.36972424
2022-06-06 00:00:00+00:00,628630.0,4218790.0,0.42776203
2022-06-06 00:00:00+00:00,628630.0,4218770.0,0.42627883
2022-06-06 00:00:00+00:00,628630.0,4218750.0,0.41683528
2022-06-06 00:00:00+00:00,628530.0,4218570.0,0.3481566
2022-06-06 00:00:00+00:00,628630.0,4218730.0,0.40228477
2022-06-06 00:00:00+00:00,628630.0,4218710.0,0.40609032
2022-06-06 00:00:00+00:00,628630.0,4218690.0,0.41198194
2022-06-06 00:00:00+00:00,628530.0,4218590.0,0.34390104
2022-06-06 00:00:00+00:00,628630.0,4218670.0,0.40830097
2022-06-06 00:00:00+00:00,628530.0,4218530.0,0.37216946
2022-06-06 00:00:00+00:00,628650.0,4218330.0,0.36714065
2022-06-06 00:00:00+00:00,628650.0,4218350.0,0.35339907
2022-06-06 00:00:00+00:00,628530.0,4218430.0,0.37012878
2022-06-06 00:00:00+00:00,628650.0,4218750.0,0.43313777
2022-06-06 00:00:00+00:00,628650.0,4218730.0,0.43218806
2022-06-06 00:00:00+00:00,628530.0,4218290.0,0.34738165
2022-06-06 00:00:00+00:00,628650.0,4218710.0,0.42499495
2022-06-06 00:00:00+00:00,628650.0,4218690.0,0.4378639
2022-06-06 00:00:00+00:00,628650.0,4218670.0,0.43787697
2022-06-06 00:00:00+00:00,628530.0,4218310.0,0.33105057
2022-06-06 00:00:00+00:00,628650.0,4218650.0,0.4247182
2022-06-06 00:00:00+00:00,628650.0,4218630.0,0.40243408
2022-06-06 00:00:00+00:00,628530.0,4218330.0,0.33219656
2022-06-06 00:00:00+00:00,628650.0,4218610.0,0.3832274
2022-06-06 00:00:00+00:00,628650.0,4218590.0,0.39514804
2022-06-06 00:00:00+00:00,628650.0,4218570.0,0.39326307
2022-06-06 00:00:00+00:00,628530.0,4218350.0,0.35216573
2022-06-06 00:00:00+00:00,628650.0,4218550.0,0.3915007
2022-06-06 00:00:00+00:00,628650.0,4218530.0,0.39702588
2022-06-06 00:00:00+00:00,628530.0,4218370.0,0.36679906
2022-06-06 00:00:00+00:00,628650.0,4218510.0,0.41314274
