time,y,x,band,spatial_ref,Corn2_prepped_inputs_mod21a1d_catd
2022-06-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-13,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-13,4218519.856725971,628989.7026648734,1.0,0.0,26.679996337890657
2022-06-14,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-14,4218519.856725971,628989.7026648734,1.0,0.0,16.909992675781268
2022-06-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-15,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-15,4218519.856725971,628989.7026648734,1.0,0.0,25.0
2022-06-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-16,4218519.856725971,628989.7026648734,1.0,0.0,18.640003662109393
2022-06-17,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-06-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-18,4218519.856725971,628989.7026648734,1.0,0.0,21.99000000000001
2022-06-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-19,4218519.856725971,628989.7026648734,1.0,0.0,12.389987792968782
2022-06-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-20,4218519.856725971,628989.7026648734,1.0,0.0,23.099980468750005
2022-06-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-21,4218519.856725971,628989.7026648734,1.0,0.0,5.769986572265623
2022-06-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-22,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-22,4218519.856725971,628989.7026648734,1.0,0.0,5.729990234375009
2022-06-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-23,4218519.856725971,628989.7026648734,1.0,0.0,10.999989013671893
2022-06-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-23,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-24,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-24,4218519.856725971,628989.7026648734,1.0,0.0,17.839998779296877
2022-06-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-25,4218519.856725971,628989.7026648734,1.0,0.0,14.329993896484382
2022-06-25,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-26,4218519.856725971,628989.7026648734,1.0,0.0,13.26000610351565
2022-06-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-26,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-27,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-27,4218519.856725971,628989.7026648734,1.0,0.0,12.890001220703141
2022-06-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-28,4218519.856725971,628989.7026648734,1.0,0.0,6.369978027343791
2022-06-28,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-29,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-06-29,4218519.856725971,628989.7026648734,1.0,0.0,18.05000000000001
2022-06-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-30,4218519.856725971,628989.7026648734,1.0,0.0,11.139997558593791
2022-06-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-06-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-06-30,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-01,4218519.856725971,628989.7026648734,1.0,0.0,17.319992675781293
2022-07-01,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-01,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-01,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-02,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-02,4218519.856725971,628989.7026648734,1.0,0.0,10.679982910156298
2022-07-02,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-02,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-03,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-03,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-03,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-03,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-04,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-04,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-04,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-04,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-05,4218519.856725971,628989.7026648734,1.0,0.0,10.559992675781245
2022-07-05,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-05,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-05,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-06,4218519.856725971,628989.7026648734,1.0,0.0,11.500006103515659
2022-07-06,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-06,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-06,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-07,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-07,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-07,4218519.856725971,628989.7026648734,1.0,0.0,8.740001220703164
2022-07-07,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-08,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-08,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-08,4218519.856725971,628989.7026648734,1.0,0.0,11.180003662109414
2022-07-08,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-09,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-09,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-09,4218519.856725971,628989.7026648734,1.0,0.0,8.109995117187509
2022-07-09,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-10,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-10,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-10,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-10,4218519.856725971,628989.7026648734,1.0,0.0,9.509998779296893
2022-07-11,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-11,4218519.856725971,628989.7026648734,1.0,0.0,6.509985351562534
2022-07-11,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-11,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-12,4218519.856725971,628989.7026648734,1.0,0.0,8.749980468750039
2022-07-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-12,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-12,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-13,4218519.856725971,628989.7026648734,1.0,0.0,10.299986572265652
2022-07-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-13,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-14,4218519.856725971,628989.7026648734,1.0,0.0,8.109987792968752
2022-07-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-14,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-15,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-15,4218519.856725971,628989.7026648734,1.0,0.0,10.919981689453152
2022-07-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-16,4218519.856725971,628989.7026648734,1.0,0.0,8.239981689453145
2022-07-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-17,4218519.856725971,628989.7026648734,1.0,0.0,7.670007324218773
2022-07-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-18,4218519.856725971,628989.7026648734,1.0,0.0,5.8700000000000045
2022-07-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-19,4218519.856725971,628989.7026648734,1.0,0.0,7.409986572265666
2022-07-20,4218519.856725971,628989.7026648734,1.0,0.0,7.7300024414062705
2022-07-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-21,4218519.856725971,628989.7026648734,1.0,0.0,10.569987792968789
2022-07-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-22,4218519.856725971,628989.7026648734,1.0,0.0,8.719991455078173
2022-07-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-22,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-23,4218519.856725971,628989.7026648734,1.0,0.0,10.87997924804688
2022-07-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-23,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-24,4218519.856725971,628989.7026648734,1.0,0.0,10.329996337890634
2022-07-24,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-25,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-25,4218519.856725971,628989.7026648734,1.0,0.0,9.449998779296891
2022-07-26,4218519.856725971,628989.7026648734,1.0,0.0,7.529980468750011
2022-07-26,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-27,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-27,4218519.856725971,628989.7026648734,1.0,0.0,8.089980468750014
2022-07-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-28,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-28,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-29,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-29,4218519.856725971,628989.7026648734,1.0,0.0,9.410007324218782
2022-07-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-30,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-07-30,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-31,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-07-31,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-07-31,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-07-31,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-01,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-01,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-01,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-01,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-02,4218519.856725971,628989.7026648734,1.0,0.0,8.07000732421875
2022-08-02,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-02,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-02,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-03,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-03,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-03,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-03,4218519.856725971,628989.7026648734,1.0,0.0,8.229986572265659
2022-08-04,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-04,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-04,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-04,4218519.856725971,628989.7026648734,1.0,0.0,10.76000610351565
2022-08-05,4218519.856725971,628989.7026648734,1.0,0.0,9.279980468750011
2022-08-05,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-05,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-05,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-06,4218519.856725971,628989.7026648734,1.0,0.0,7.430003662109414
2022-08-06,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-06,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-06,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-07,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-07,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-07,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-07,4218519.856725971,628989.7026648734,1.0,0.0,9.330002441406293
2022-08-08,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-08,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-08,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-08,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-09,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-09,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-09,4218519.856725971,628989.7026648734,1.0,0.0,8.649978027343764
2022-08-09,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-10,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-10,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-10,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-10,4218519.856725971,628989.7026648734,1.0,0.0,6.809979248046886
2022-08-11,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-11,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-11,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-11,4218519.856725971,628989.7026648734,1.0,0.0,6.549978027343798
2022-08-12,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-12,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-12,4218519.856725971,628989.7026648734,1.0,0.0,9.290001220703175
2022-08-12,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-13,4218519.856725971,628989.7026648734,1.0,0.0,8.089989013671925
2022-08-13,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-13,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-13,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-14,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-14,4218519.856725971,628989.7026648734,1.0,0.0,7.1899975585937455
2022-08-14,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-14,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-15,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-15,4218519.856725971,628989.7026648734,1.0,0.0,6.0299902343750205
2022-08-15,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-15,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-16,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-16,4218519.856725971,628989.7026648734,1.0,0.0,7.0599926757812455
2022-08-16,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-16,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-17,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-17,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-17,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-17,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-18,4218519.856725971,628989.7026648734,1.0,0.0,6.589982910156266
2022-08-18,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-18,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-18,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-19,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-19,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-19,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-19,4218519.856725971,628989.7026648734,1.0,0.0,8.440003662109405
2022-08-20,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-20,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-20,4218519.856725971,628989.7026648734,1.0,0.0,7.759995117187543
2022-08-20,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-21,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-21,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-21,4218519.856725971,628989.7026648734,1.0,0.0,8.709981689453173
2022-08-21,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-22,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-22,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-22,4218331.140033628,628345.0192440221,1.0,0.0,7.000003662109407
2022-08-22,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-23,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-23,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-23,4218331.140033628,628345.0192440221,1.0,0.0,9.589985351562518
2022-08-23,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-24,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-24,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-24,4218519.856725971,628989.7026648734,1.0,0.0,7.129980468750034
2022-08-24,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-25,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-25,4218331.140033628,628345.0192440221,1.0,0.0,11.209987792968775
2022-08-25,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-25,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-26,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-26,4218331.140033628,628345.0192440221,1.0,0.0,9.770002441406291
2022-08-26,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-26,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-27,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-27,4218331.140033628,628345.0192440221,1.0,0.0,10.819984130859382
2022-08-27,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-27,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-28,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-28,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-28,4218519.856725971,628989.7026648734,1.0,0.0,9.1199951171875
2022-08-28,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-29,4218331.140033628,628345.0192440221,1.0,0.0,NA
2022-08-29,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-29,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-29,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-30,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-08-30,4218331.140033628,628345.0192440221,1.0,0.0,9.970004882812532
2022-08-30,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-30,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-31,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-08-31,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-08-31,4218331.140033628,628345.0192440221,1.0,0.0,4.809996337890652
2022-08-31,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-01,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-01,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-01,4218331.140033628,628345.0192440221,1.0,0.0,9.140001220703141
2022-09-01,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-02,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-02,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-02,4218331.140033628,628345.0192440221,1.0,0.0,6.9199780273437455
2022-09-02,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-03,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-03,4218331.140033628,628345.0192440221,1.0,0.0,9.71999633789062
2022-09-03,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-03,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-04,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-04,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-04,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-04,4218331.140033628,628345.0192440221,1.0,0.0,11.649979248046918
2022-09-05,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-05,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-05,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-05,4218331.140033628,628345.0192440221,1.0,0.0,7.6200000000000045
2022-09-06,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-06,4218331.140033628,628345.0192440221,1.0,0.0,8.839979248046916
2022-09-06,4218331.140033628,628989.7026648734,1.0,0.0,NA
2022-09-06,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-07,4218519.856725971,628345.0192440221,1.0,0.0,NA
2022-09-07,4218519.856725971,628989.7026648734,1.0,0.0,NA
2022-09-07,4218331.140033628,628345.0192440221,1.0,0.0,4.089989013671925
2022-09-07,4218331.140033628,628989.7026648734,1.0,0.0,NA
